0.279698133469,	3,	1.64264595509,	0.253634333611,	-2.72389769554,	-30.0693302155,	31.6581954956,	-10.9702806473,	-0.496194392443,	1.91543352604,	-0.139797851443,	-0.000864431262016,	0.000226099975407,	0.00935360230505
0.291808128357,	3,	1.64261734486,	0.253140985966,	-2.72434997559,	-30.0248565674,	31.7024650574,	-11.0821685791,	-0.497104823589,	1.92558419704,	-0.136691227555,	0.000194981694221,	-0.000817929336336,	0.0392470657825
0.303474903107,	3,	1.64255142212,	0.2526499331,	-2.72465157509,	-29.9892787933,	31.7378807068,	-11.1716785431,	-0.495283931494,	1.92558419704,	-0.133584603667,	-0.000848297029734,	0.00127894198522,	0.0383013524115
0.315827131271,	3,	1.64255070686,	0.252419382334,	-2.72500705719,	-30.1078910828,	31.9026603699,	-11.2442083359,	-0.494373500347,	1.92862939835,	-0.139797851443,	-0.000827856361866,	0.000209543039091,	0.0155682265759
0.3277759552,	3,	1.64258384705,	0.252533972263,	-2.7253267765,	-30.2027797699,	32.0344848633,	-11.3022317886,	-0.495283931494,	1.92964446545,	-0.141351148486,	0.000230673700571,	0.000204493815545,	-0.0128486026078
0.341993093491,	3,	1.64263486862,	0.252925544977,	-2.72570919991,	-30.278717041,	32.1389427185,	-11.2112722397,	-0.496194392443,	1.92761433125,	-0.141351148486,	0.00126369670033,	0.00019956624601,	-0.0353877805173
0.351947069168,	3,	1.64261317253,	0.253325283527,	-2.7260696888,	-30.339466095,	32.2225074768,	-11.138504982,	-0.50074660778,	1.92558419704,	-0.136691227555,	-0.000843916088343,	0.000194757420104,	-0.0324579030275
0.363814115524,	3,	1.6425369978,	0.253381818533,	-2.72637176514,	-30.3884181976,	31.8806171417,	-11.2148265839,	-0.498925745487,	1.92253899574,	-0.132031291723,	-0.000823579728603,	-0.000848516647238,	-0.00467267259955
0.380017995834,	3,	1.64249610901,	0.253025591373,	-2.72672390938,	-30.4275798798,	31.6071052551,	-11.2758846283,	-0.497104823589,	1.92761433125,	-0.135137915611,	0.000234846025705,	-0.000828070449643,	0.027635935694
0.387924909592,	3,	1.64245522022,	0.252557247877,	-2.72720479965,	-30.164434433,	31.5231399536,	-11.0509719849,	-0.497560054064,	1.92659926414,	-0.136691227555,	-0.000809393823147,	-0.00184669811279,	0.0383943989873
0.399585962296,	3,	1.64239311218,	0.252229392529,	-2.72772097588,	-29.953918457,	31.4559688568,	-10.8710422516,	-0.495283931494,	1.93370473385,	-0.133584603667,	0.000248692929745,	-0.00180219928734,	0.02396767959
0.412041902542,	3,	1.64241611958,	0.25225636363,	-2.72797679901,	-29.7854270935,	31.4052371979,	-11.1392345428,	-0.495739161968,	1.92456912994,	-0.139797851443,	0.000242698937654,	0.000318389444146,	-0.00361296348274
0.424021959305,	3,	1.6424227953,	0.252598941326,	-2.72791314125,	-29.6506347656,	31.3646526337,	-11.3537883759,	-0.497560054064,	1.92253899574,	-0.135137915611,	0.00231401622295,	0.0003107173834,	-0.0284518506378
0.436381101608,	3,	1.64241528511,	0.252986550331,	-2.72809386253,	-29.8371524811,	31.4654941559,	-11.1141910553,	-0.498925745487,	1.92355406284,	-0.135137915611,	0.00121967494488,	0.000303230190184,	-0.0319205895066
0.447560071945,	3,	1.64243042469,	0.253187894821,	-2.72853565216,	-29.986366272,	31.5461673737,	-10.9225130081,	-0.497104823589,	1.91543352604,	-0.138244539499,	0.000151704996824,	0.000295923440717,	-0.0166112817824
0.461920976639,	3,	1.64242064953,	0.253045648336,	-2.72894835472,	-29.8110599518,	31.8851394653,	-10.9084968567,	-0.496194392443,	1.92355406284,	-0.138244539499,	-0.000890534371138,	0.000288792769425,	0.00975351780653
0.471606016159,	3,	1.64230906963,	0.252638310194,	-2.72921013832,	-29.6708145142,	32.1563186646,	-10.8972835541,	-0.496194392443,	1.92050886154,	-0.128924682736,	-0.000869076699018,	-0.000756747205742,	0.0334058590233
0.484597921371,	3,	1.64231729507,	0.252266615629,	-2.7294614315,	-29.8533439636,	31.9652500153,	-11.1601762772,	-0.494373500347,	1.91949379444,	-0.139797851443,	-0.000848136842251,	0.000300068815704,	0.029485154897
0.495850086212,	3,	1.64229166508,	0.252108544111,	-2.72953128815,	-29.9993686676,	31.8123950958,	-11.3704900742,	-0.495283931494,	1.92761433125,	-0.136691227555,	-0.000827699899673,	0.000292838260066,	0.0111187901348
0.508177995682,	3,	1.64229094982,	0.252257466316,	-2.72990703583,	-30.4104156494,	31.9600009918,	-11.1284475327,	-0.496194392443,	1.92761433125,	-0.138244539499,	-0.000807754695415,	0.00132436305285,	-0.0140750790015
0.520067930222,	3,	1.64222836494,	0.252594172955,	-2.73042392731,	-30.7392520905,	32.078086853,	-10.9348134995,	-0.496194392443,	1.91949379444,	-0.13047799468,	0.000250291079283,	0.00025386956986,	-0.0282760560513
0.533567905426,	3,	1.64220809937,	0.252831637859,	-2.73121070862,	-31.0024471283,	32.0359725952,	-10.7789592743,	-0.495739161968,	1.92659926414,	-0.135137915611,	0.00024425983429,	0.000247752235737,	-0.0224017985165
0.543994903564,	3,	1.64224720001,	0.252864331007,	-2.7322177887,	-31.2130031586,	32.002281189,	-10.6542758942,	-0.498015284538,	1.91949379444,	-0.139797851443,	0.00127695500851,	-0.000796798791271,	-0.00212895590812
0.563815116882,	3,	1.64218950272,	0.252648562193,	-2.73330068588,	-31.0868206024,	32.247756958,	-10.419095993,	-0.495739161968,	1.92253899574,	-0.133584603667,	-0.000830978155136,	-0.000777598819695,	0.0166168045253
0.567842006683,	3,	1.64215123653,	0.25236043334,	-2.73448181152,	-30.985874176,	32.4441375732,	-10.2309522629,	-0.496194392443,	1.92659926414,	-0.135137915611,	-0.000810954719782,	0.00131830072496,	0.0224478859454
0.580370903015,	3,	1.64209568501,	0.25216537714,	-2.73537278175,	-30.905292511,	32.3310852051,	-10.4906797409,	-0.495739161968,	1.92253899574,	-0.132031291723,	0.000247169286013,	0.000247953343205,	0.0156754851341
0.595243930817,	3,	1.64213979244,	0.252139389515,	-2.73617649078,	-30.8408279419,	32.2406425476,	-10.6984615326,	-0.495283931494,	1.92355406284,	-0.141351148486,	0.000241212546825,	0.000241978559643,	0.000757628120482
0.60436797142,	3,	1.64210939407,	0.252303659916,	-2.7366566658,	-30.4948806763,	32.1675567627,	-10.7273607254,	-0.498015284538,	1.92253899574,	-0.132031291723,	0.00127398222685,	0.00231331004761,	-0.0127621833235
0.615710020065,	3,	1.64209783077,	0.252498358488,	-2.73709321022,	-30.2181224823,	32.109085083,	-10.7504796982,	-0.498925745487,	1.92558419704,	-0.136691227555,	-0.000833880156279,	0.00121898646466,	-0.0155704030767
0.630582094193,	3,	1.64209365845,	0.252623051405,	-2.7375254631,	-30.2912425995,	31.9254589081,	-10.7679758072,	-0.497560054064,	1.92558419704,	-0.135137915611,	0.00126337632537,	0.00118961324915,	-0.0110408877954
0.639786958694,	3,	1.6421340704,	0.252593636513,	-2.73804998398,	-30.3497390747,	31.7785568237,	-10.7819728851,	-0.496649622917,	1.92253899574,	-0.139797851443,	0.00123293325305,	0.000122366822325,	0.00168813113123
0.652456045151,	3,	1.64218068123,	0.252441883087,	-2.73876452446,	-30.543636322,	31.7964820862,	-10.656712532,	-0.497560054064,	1.92659926414,	-0.141351148486,	0.00120322406292,	-0.000919162877835,	0.0120332641527
0.664918899536,	3,	1.64210486412,	0.252289623022,	-2.73948264122,	-30.6987552643,	31.8108234406,	-10.5565042496,	-0.499380946159,	1.93268966675,	-0.133584603667,	-0.00194151327014,	-0.000897014397196,	0.0127818873152
0.676265954971,	3,	1.64199066162,	0.252163827419,	-2.74002385139,	-30.3808708191,	32.2324447632,	-10.4792575836,	-0.495739161968,	1.92050886154,	-0.125818058848,	0.000182431191206,	0.00120176258497,	0.0103967273608
0.687815904617,	3,	1.64197182655,	0.252228885889,	-2.74059820175,	-30.1265640259,	32.5697441101,	-10.4174604416,	-0.498470515013,	1.92456912994,	-0.133584603667,	0.00121661648154,	0.0011728045065,	-0.00439393147826
0.700112104416,	3,	1.64195394516,	0.25235915184,	-2.7409389019,	-29.9234447479,	32.4318389893,	-10.6399383545,	-0.499380946159,	1.92558419704,	-0.135137915611,	0.000148717314005,	0.000105963030364,	-0.00948095880449
0.71196103096,	3,	1.64199304581,	0.252419501543,	-2.74114990234,	-29.7609481812,	32.3215141296,	-10.8179206848,	-0.496194392443,	1.91949379444,	-0.138244539499,	0.00222229957581,	-0.000935171439778,	-0.00509817712009
0.724905967712,	3,	1.64204657078,	0.252502024174,	-2.74107193947,	-29.9251747131,	32.3715705872,	-11.2359600067,	-0.496649622917,	1.92558419704,	-0.139797851443,	0.00216874852777,	0.000125943915918,	-0.00809107348323
0.735834121704,	3,	1.64208602905,	0.25255125761,	-2.74075198174,	-30.0565547943,	32.4116172791,	-11.570391655,	-0.499380946159,	1.92355406284,	-0.139797851443,	0.00107790902257,	0.000122909143101,	-0.00270320102572
0.74831199646,	3,	1.64204609394,	0.252500087023,	-2.74045538902,	-30.0145359039,	32.4407844543,	-11.4258260727,	-0.496649622917,	1.91847872734,	-0.132031291723,	0.00105193629861,	0.000119947479106,	0.00463200453669
0.768551111221,	3,	1.64206910133,	0.252340435982,	-2.74036931992,	-29.9809207916,	32.4641151428,	-11.3101739883,	-0.495739161968,	1.92456912994,	-0.139797851443,	-1.1995434761e-05,	0.000117057177704,	0.011790458113
0.77236199379,	3,	1.64206147194,	0.252232223749,	-2.74049305916,	-30.1011295319,	32.6182289124,	-11.081193924,	-0.496194392443,	1.92355406284,	-0.138244539499,	-0.0010502897203,	-0.000924344582018,	0.00839060731232
0.784056901932,	3,	1.64210307598,	0.252188175917,	-2.74083542824,	-30.1972961426,	32.741519928,	-10.8980102539,	-0.497560054064,	1.92862939835,	-0.14290446043,	-0.00102498009801,	0.000136509886943,	0.00299551803619
0.796806097031,	3,	1.64214539528,	0.252217948437,	-2.74106359482,	-29.9799289703,	32.7048377991,	-10.8879470825,	-0.498470515013,	1.92761433125,	-0.141351148486,	3.82997095585e-05,	0.0011718015885,	-0.00226956885308
0.808088064194,	3,	1.6421289444,	0.252370983362,	-2.74115657806,	-29.8060359955,	32.6754951477,	-10.8798961639,	-0.497104823589,	1.91746366024,	-0.135137915611,	3.73758375645e-05,	0.000104984268546,	-0.0115621108562
0.820266008377,	3,	1.64212393761,	0.252555549145,	-2.74112892151,	-30.1085968018,	32.5170402527,	-11.1471881866,	-0.496649622917,	1.92152392864,	-0.136691227555,	-0.00100210681558,	0.00114103569649,	-0.0154378302395
0.837110996246,	3,	1.64214670658,	0.252588272095,	-2.74108719826,	-30.3506450653,	32.3902740479,	-11.3610210419,	-0.498470515013,	1.92558419704,	-0.139797851443,	6.06216490269e-05,	7.4959709309e-05,	-0.00260286126286
0.846308946609,	3,	1.64216709137,	0.252438426018,	-2.74092364311,	-30.2500095367,	32.1525497437,	-11.5311918259,	-0.495283931494,	1.92253899574,	-0.139797851443,	5.91613352299e-05,	-0.000965427665506,	0.0109614124522
0.855737924576,	3,	1.64216673374,	0.252272069454,	-2.74057459831,	-30.169500351,	31.9623680115,	-11.6673288345,	-0.497104823589,	1.91847872734,	-0.138244539499,	-0.000980846583843,	0.00113499793224,	0.014851606451
0.872971057892,	3,	1.64217507839,	0.252175450325,	-2.74039697647,	-30.2519664764,	32.217830658,	-11.5042972565,	-0.496649622917,	1.92152392864,	-0.138244539499,	8.13715159893e-05,	6.90674642101e-05,	0.00826224964112
0.879765033722,	3,	1.64223718643,	0.252161771059,	-2.74040651321,	-30.3179397583,	32.422203064,	-11.3738718033,	-0.498015284538,	1.92456912994,	-0.14290446043,	0.00111799314618,	-0.00097117794212,	0.00183167215437
0.892333030701,	3,	1.64219796658,	0.25219142437,	-2.74058556557,	-30.22356987,	32.5838279724,	-10.9947986603,	-0.496649622917,	1.92253899574,	-0.135137915611,	-0.000986110419035,	-0.000947776075918,	-0.00236678868532
0.907253980637,	3,	1.64219558239,	0.252333164215,	-2.74102568626,	-30.1480731964,	32.7131309509,	-10.6915407181,	-0.495283931494,	1.92050886154,	-0.138244539499,	-0.000962350517511,	-0.000924938125536,	-0.012695569545
0.916129112244,	3,	1.64216780663,	0.25253251195,	-2.74128556252,	-30.3821258545,	32.6827278137,	-10.8600721359,	-0.497104823589,	1.91644859314,	-0.133584603667,	9.94205474854e-05,	0.00117451185361,	-0.0155053948984
0.927968978882,	3,	1.64218640327,	0.252601087093,	-2.74154925346,	-30.5693683624,	32.658405304,	-10.9948978424,	-0.498925745487,	1.92355406284,	-0.136691227555,	0.0021741874516,	0.00010762916645,	-0.00474595930427
0.944312095642,	3,	1.64212965965,	0.252461254597,	-2.74157071114,	-30.5719356537,	32.640083313,	-11.2401628494,	-0.497560054064,	1.92253899574,	-0.132031291723,	4.46327030659e-05,	0.000105035665911,	0.0119856987149
0.95191693306,	3,	1.6421598196,	0.252232223749,	-2.74155282974,	-30.5739898682,	32.6254272461,	-11.4363746643,	-0.498925745487,	1.92152392864,	-0.139797851443,	0.00108214095235,	-0.00093607645249,	0.0210441164672
0.964786052704,	3,	1.64217460155,	0.252089828253,	-2.74141597748,	-30.2815113068,	32.3398017883,	-11.4541215897,	-0.497104823589,	1.92355406284,	-0.138244539499,	0.00105606392026,	-0.000913520401809,	0.0122283799574
0.977399110794,	3,	1.64220750332,	0.252095878124,	-2.74120974541,	-30.0475273132,	32.1113014221,	-11.4683198929,	-0.496649622917,	1.92355406284,	-0.139797851443,	0.00103061646223,	-0.000891507836059,	-0.000529252924025
0.98824596405,	3,	1.64223968983,	0.252211540937,	-2.74113750458,	-30.1545143127,	32.2003974915,	-11.3441429138,	-0.495283931494,	1.92253899574,	-0.141351148486,	-0.00107138231397,	0.00120713654906,	-0.0109023097903
1.00003290176,	3,	1.64223051071,	0.252419680357,	-2.74112033844,	-30.2401046753,	32.2716712952,	-11.2448015213,	-0.496194392443,	1.92152392864,	-0.136691227555,	-6.98491930962e-06,	-0.000899113307241,	-0.0179096721113
1.01232409477,	3,	1.6422097683,	0.252569407225,	-2.74099040031,	-30.1612243652,	32.4664115906,	-11.3036804199,	-0.497104823589,	1.92050886154,	-0.135137915611,	-6.81728124619e-06,	0.000161133182701,	-0.0122852092609
1.02394294739,	3,	1.64215481281,	0.252544343472,	-2.74076795578,	-30.0981197357,	32.6222038269,	-11.3507833481,	-0.497104823589,	1.91949379444,	-0.132031291723,	-6.65336847305e-06,	0.000157250440679,	0.00255095679313
1.03722500801,	3,	1.64214646816,	0.252337604761,	-2.74068689346,	-30.047914505,	32.4726715088,	-11.2491922379,	-0.497104823589,	1.92355406284,	-0.136691227555,	-6.49318099022e-06,	0.00119204237126,	0.0170296244323
1.04837393761,	3,	1.64208221436,	0.252120673656,	-2.74063181877,	-30.0077495575,	32.3530426025,	-11.1679191589,	-0.496649622917,	1.92558419704,	-0.132031291723,	-6.33671879768e-06,	-0.000913843803573,	0.0176578518003
1.06062698364,	3,	1.64208137989,	0.251997232437,	-2.74075174332,	-30.1228179932,	32.2572059631,	-11.1028747559,	-0.496649622917,	1.93065953255,	-0.138244539499,	-6.18398189545e-06,	-0.000891823496204,	0.00892371218652
1.07229995728,	3,	1.64209353924,	0.252029985189,	-2.74094080925,	-30.2148723602,	32.1805381775,	-11.0508394241,	-0.496194392443,	1.92659926414,	-0.139797851443,	-0.00104461610317,	0.000168247323018,	-0.00375429075211
1.0846529007,	3,	1.64209294319,	0.252225756645,	-2.74113726616,	-30.435590744,	32.2556533813,	-11.0101327896,	-0.496194392443,	1.91949379444,	-0.135137915611,	0.00105771794915,	0.00120277423412,	-0.0161268003285
1.0960791111,	3,	1.6420443058,	0.252434432507,	-2.74136543274,	-30.612165451,	32.3157424927,	-10.9775676727,	-0.497104823589,	1.92456912994,	-0.132031291723,	-6.35161995888e-06,	0.00117379170842,	-0.0178153626621
1.1178560257,	3,	1.64201402664,	0.252539515495,	-2.74171423912,	-30.4593029022,	32.0899162292,	-10.8122930527,	-0.497560054064,	1.91543352604,	-0.133584603667,	-6.19888305664e-06,	0.000106926483568,	-0.00700026657432
1.12076210976,	3,	1.6420071125,	0.252408415079,	-2.74220204353,	-30.3370132446,	31.9092559814,	-10.6800727844,	-0.495739161968,	1.92253899574,	-0.136691227555,	-6.0498714447e-06,	0.000104349921457,	0.00978571269661
1.13281106949,	3,	1.64199590683,	0.252181529999,	-2.74274992943,	-30.2391815186,	31.7647266388,	-10.5742969513,	-0.497560054064,	1.92152392864,	-0.136691227555,	-5.90458512306e-06,	-0.000936745665967,	0.0199357233942
1.1502559185,	3,	1.6419428587,	0.251997441053,	-2.74328327179,	-30.1609153748,	31.6491031647,	-10.4896764755,	-0.496649622917,	1.92456912994,	-0.133584603667,	-0.00104434415698,	0.000124407641124,	0.0153010198846
1.15671896935,	3,	1.64197397232,	0.252017736435,	-2.74364733696,	-29.950925827,	31.6953258514,	-10.6977109909,	-0.498470515013,	1.92558419704,	-0.141351148486,	-0.00101917982101,	0.000121409888379,	-0.000646396540105
1.16805911064,	3,	1.64198803902,	0.252112269402,	-2.74374675751,	-29.7829341888,	31.7323036194,	-10.8641386032,	-0.495283931494,	1.92253899574,	-0.136691227555,	0.0010825432837,	0.00115706538782,	-0.00893947016448
1.18492102623,	3,	1.64194369316,	0.252251923084,	-2.74396419525,	-30.0899410248,	32.0326461792,	-10.7243404388,	-0.494373500347,	1.91441845894,	-0.13047799468,	0.00105645880103,	0.0011291843839,	-0.0118398033082
1.19242405891,	3,	1.64192831516,	0.252382427454,	-2.74444079399,	-30.3355464935,	32.2729187012,	-10.6125020981,	-0.497104823589,	1.92152392864,	-0.136691227555,	-0.00104616209865,	-0.00097518711118,	-0.0105159245431
1.20456910133,	3,	1.64194190502,	0.252421855927,	-2.74480819702,	-30.0907802582,	32.0567932129,	-10.6576452255,	-0.493918269873,	1.91847872734,	-0.136691227555,	0.00105620920658,	8.68925126269e-05,	-0.00506962370127
1.21987199783,	3,	1.64193594456,	0.252331405878,	-2.74505019188,	-29.8949680328,	31.8838920593,	-10.6937599182,	-0.497104823589,	1.91847872734,	-0.135137915611,	0.00103075802326,	8.47986666486e-05,	0.00855409074575
1.2285630703,	3,	1.64188814163,	0.252173811197,	-2.74500894547,	-29.8853416443,	31.8840255737,	-10.9983310699,	-0.498015284538,	1.92659926414,	-0.132031291723,	0.00100592151284,	-0.000955825787969,	0.013540873304
1.24040007591,	3,	1.6418530941,	0.251969069242,	-2.74480223656,	-29.8776397705,	31.8841323853,	-11.2419881821,	-0.493007808924,	1.91847872734,	-0.133584603667,	-5.69000840187e-05,	0.000105787301436,	0.0152917494997
1.25439596176,	3,	1.64187860489,	0.251958340406,	-2.7446410656,	-29.7243289948,	31.8823471069,	-11.1621818542,	-0.497104823589,	1.92355406284,	-0.138244539499,	0.0009830519557,	0.000103238213342,	0.00142171885818
1.2640440464,	3,	1.64188814163,	0.25213560462,	-2.74445652962,	-29.6016807556,	31.8809185028,	-11.0983371735,	-0.499380946159,	1.92152392864,	-0.136691227555,	0.000959362834692,	-0.000937830598559,	-0.012114093639
1.27663612366,	3,	1.6418504715,	0.252283841372,	-2.74444937706,	-29.7981147766,	31.7419223785,	-10.9088821411,	-0.494828701019,	1.91238832474,	-0.132031291723,	-0.000102337449789,	0.000123348843772,	-0.0118221873417
1.29302692413,	3,	1.64188063145,	0.252458900213,	-2.74468016624,	-29.9552631378,	31.6307258606,	-10.7573184967,	-0.498015284538,	1.92558419704,	-0.138244539499,	0.000938709825277,	0.00115895771887,	-0.0146530577913
1.30040407181,	3,	1.64184832573,	0.25246822834,	-2.74478125572,	-29.7864284515,	31.6796207428,	-10.7744464874,	-0.498470515013,	1.92253899574,	-0.133584603667,	-0.000122491270304,	0.00113103108015,	0.000240162946284
1.31262397766,	3,	1.64184522629,	0.252277761698,	-2.74490618706,	-29.6513614655,	31.7187366486,	-10.78814888,	-0.495739161968,	1.91847872734,	-0.136691227555,	-0.000119540840387,	6.51961890981e-05,	0.0158130936325
1.32896208763,	3,	1.64186179638,	0.252099364996,	-2.74484848976,	-29.6905822754,	31.6153182983,	-11.0728940964,	-0.496194392443,	1.91847872734,	-0.139797851443,	-0.00115524232388,	6.362516433e-05,	0.0154320541769
1.33607697487,	3,	1.64188456535,	0.252078264952,	-2.74459505081,	-29.7219581604,	31.5325832367,	-11.3006906509,	-0.497104823589,	1.92152392864,	-0.138244539499,	0.000949759036303,	-0.00097648910014,	0.00259722396731
1.34854102135,	3,	1.64187896252,	0.252139687538,	-2.74410653114,	-29.5998592377,	31.4665298462,	-11.4829540253,	-0.495739161968,	1.92253899574,	-0.135137915611,	0.000926874577999,	8.56218393892e-05,	-0.00577400904149
1.36192893982,	3,	1.64185273647,	0.252251088619,	-2.74348640442,	-29.5021800995,	31.4136867523,	-11.6287641525,	-0.498015284538,	1.92558419704,	-0.135137915611,	-0.000134043395519,	-0.00199360353872,	-0.00875062029809
1.3724770546,	3,	1.64182412624,	0.252361625433,	-2.74291038513,	-29.5712623596,	31.3702754974,	-11.608007431,	-0.495283931494,	1.92253899574,	-0.135137915611,	-0.00116939470172,	0.000131597276777,	-0.0106169227511
1.38471698761,	3,	1.64187371731,	0.252450019121,	-2.74241924286,	-29.6265277863,	31.3355464935,	-11.5914020538,	-0.496649622917,	1.91949379444,	-0.139797851443,	0.000935949385166,	0.00116700737271,	-0.00724535062909
1.39698600769,	3,	1.64183235168,	0.252433091402,	-2.74193263054,	-29.8176898956,	31.5807933807,	-11.5799875259,	-0.497560054064,	1.92050886154,	-0.132031291723,	0.000913396477699,	-0.000938275537919,	0.00227646622807
1.40844702721,	3,	1.64179039001,	0.252254664898,	-2.74155521393,	-29.9706192017,	31.7769908905,	-11.5708551407,	-0.495739161968,	1.92456912994,	-0.133584603667,	-0.000147193670273,	-0.000915666518267,	0.0136460037902
1.4278011322,	3,	1.64179551601,	0.252140700817,	-2.74141955376,	-29.9459400177,	31.7954978943,	-11.2878704071,	-0.498015284538,	1.91949379444,	-0.138244539499,	-0.0011822283268,	0.00118356000166,	0.011240022257
1.43244099617,	3,	1.64180731773,	0.252102434635,	-2.74148321152,	-29.926197052,	31.8103027344,	-11.0614824295,	-0.496649622917,	1.92558419704,	-0.138244539499,	-0.000115159898996,	0.000116459385026,	0.002660529688
1.44467806816,	3,	1.64183676243,	0.25220489502,	-2.74149155617,	-30.0574245453,	31.9605979919,	-11.1560516357,	-0.497104823589,	1.92050886154,	-0.138244539499,	0.000926196575165,	0.000113653135486,	-0.00778939109296
1.45611691475,	3,	1.64180159569,	0.252326697111,	-2.74141669273,	-30.1624069214,	32.0808334351,	-11.2317066193,	-0.496194392443,	1.92761433125,	-0.133584603667,	-0.000134702771902,	0.000110914523248,	-0.0117560196668
1.46873807907,	3,	1.64181602001,	0.252422779799,	-2.74138355255,	-29.9520168304,	32.1762886047,	-11.1549034119,	-0.496649622917,	1.92253899574,	-0.138244539499,	-0.000131458044052,	0.00114682305139,	-0.00835699960589
1.48040294647,	3,	1.64179563522,	0.252431035042,	-2.74133396149,	-29.7837047577,	32.2526550293,	-11.0934610367,	-0.495283931494,	1.92152392864,	-0.135137915611,	-0.000128291547298,	-0.000957973476034,	-0.00192413851619
1.49304795265,	3,	1.64180755615,	0.2523419559,	-2.74147748947,	-30.0909099579,	32.0401802063,	-11.0423345566,	-0.496194392443,	1.91949379444,	-0.138244539499,	-0.000125199556351,	-0.000934889772907,	0.00746945664287
