0.357685089111,	0,	-1.60419130325,	-0.729631066322,	1.0682362318,	33.0129089355,	-24.7427997589,	-14.1261997223,	3.21654462814,	-3.57417106628,	-0.113391585648,	0.000301137566566,	-0.000693662266713,	0.00465178955346
0.367897987366,	0,	-1.604185462,	-0.729577183723,	1.06745696068,	33.0899543762,	-24.6025409698,	-14.080953598,	3.21654462814,	-3.59926557541,	-0.116498202085,	-0.000762991607189,	-0.000693578680512,	0.00358713231981
0.38214802742,	0,	-1.60418605804,	-0.729696810246,	1.06665575504,	33.1515922546,	-24.4903335571,	-14.0447559357,	3.21654462814,	-3.57775592804,	-0.11805151403,	-0.000762898474932,	0.000370601774193,	-0.00599017180502
0.391891002655,	0,	-1.60420274734,	-0.729749441147,	1.06603813171,	32.9065284729,	-24.3998336792,	-14.1531248093,	3.22831225395,	-3.59568047523,	-0.124264754355,	0.000301286578178,	0.000370557128917,	-0.00173306278884
0.403412103653,	0,	-1.60424041748,	-0.729734480381,	1.0655837059,	32.7104759216,	-24.3274345398,	-14.2398204803,	3.24008011818,	-3.61002039909,	-0.128924682736,	0.000301249325275,	0.000370512483642,	0.00358763057739
0.41595697403,	0,	-1.60424172878,	-0.729763805866,	1.06534528732,	32.4061050415,	-24.5458202362,	-13.8951187134,	3.23223495483,	-3.59926557541,	-0.124264754355,	0.00136531144381,	0.000370467838366,	0.000394907779992
0.429121017456,	0,	-1.60427880287,	-0.729781031609,	1.065279603,	32.1626091003,	-24.7205276489,	-13.6193571091,	3.23615765572,	-3.60285043716,	-0.128924682736,	0.00136514753103,	-0.000693673675414,	0.00145895686001
0.439553976059,	0,	-1.60432505608,	-0.729764521122,	1.06491291523,	32.1154136658,	-24.4494113922,	-13.5389957428,	3.23811888695,	-3.6171901226,	-0.128924682736,	0.000300884246826,	-0.000693590089213,	0.00145878084004
0.453638076782,	0,	-1.60438430309,	-0.729868531227,	1.06450951099,	32.0776596069,	-24.2325191498,	-13.4747066498,	3.24400281906,	-3.60285043716,	-0.13047799468,	0.000300846993923,	-0.000693506503012,	-0.00386187899858
0.463967084885,	0,	-1.60442650318,	-0.730008423328,	1.06412374973,	32.1944046021,	-24.3320350647,	-13.4214067459,	3.24008011818,	-3.58492588997,	-0.128924682736,	0.00030080974102,	0.000370673951693,	-0.00386141333729
0.477931022644,	0,	-1.60447442532,	-0.730124890804,	1.06367146969,	32.2877998352,	-24.4116477966,	-13.3787660599,	3.24400281906,	-3.59209561348,	-0.13047799468,	0.000300772488117,	0.000370629306417,	-0.00279685109854
0.488963127136,	0,	-1.60454213619,	-0.730111896992,	1.06339848042,	32.2153663635,	-24.4734668732,	-13.6193857193,	3.24988675117,	-3.6171901226,	-0.133584603667,	0.000300735235214,	-0.000693512207363,	0.00358806736767
0.499283075333,	0,	-1.60462212563,	-0.730156481266,	1.06349611282,	32.1574211121,	-24.5229225159,	-13.811882019,	3.24988675117,	-3.59209561348,	-0.135137915611,	-0.000763393938541,	0.000370668247342,	0.00465173181146
0.513324975967,	0,	-1.60469710827,	-0.730213820934,	1.06309592724,	32.5529174805,	-24.2889213562,	-13.9678516388,	3.24792551994,	-3.60285043716,	-0.136691227555,	0.000300791114569,	0.000370623602066,	0.000394783914089
0.523190021515,	0,	-1.60471343994,	-0.730232775211,	1.06224799156,	32.8693161011,	-24.1017208099,	-14.0926265717,	3.24008011818,	-3.6171901226,	-0.128924682736,	0.000300753861666,	0.0014346758835,	-0.00173345766962
0.535982131958,	0,	-1.60472989082,	-0.730281531811,	1.06191265583,	32.680606842,	-24.2245235443,	-14.3278532028,	3.24008011818,	-3.60643529892,	-0.124264754355,	-0.00076337531209,	0.000370406080037,	-0.00173324905336
0.547447919846,	0,	-1.60473966599,	-0.730379939079,	1.06206679344,	32.5296401978,	-24.3227653503,	-14.5160341263,	3.25184798241,	-3.59209561348,	-0.127371370792,	0.00136490911245,	0.000370361434761,	0.000395153649151
0.560006141663,	0,	-1.60471427441,	-0.730378568172,	1.06220042706,	32.5557899475,	-24.6753921509,	-14.5273313522,	3.24792551994,	-3.62794494629,	-0.124264754355,	0.00136474519968,	0.0014344137162,	-0.000668990425766
0.571434020996,	0,	-1.60473763943,	-0.730377554893,	1.0625692606,	32.5767097473,	-24.9574947357,	-14.5363693237,	3.23615765572,	-3.61002039909,	-0.125818058848,	-0.000763610005379,	0.000370144029148,	0.000395187176764
0.583842039108,	0,	-1.60475683212,	-0.730346024036,	1.06301367283,	32.2994194031,	-24.7736968994,	-14.5463895798,	3.24008011818,	-3.62077498436,	-0.125818058848,	0.000300575047731,	-0.000693997426424,	0.00145923625678
0.597247123718,	0,	-1.60476386547,	-0.730487465858,	1.06385612488,	32.0775871277,	-24.6266593933,	-14.5544061661,	3.23615765572,	-3.5634162426,	-0.124264754355,	0.000300537794828,	0.000370183086488,	-0.000669132918119
0.607888936996,	3,	-1.60474574566,	-0.730615615845,	1.06437087059,	32.3415985107,	-24.6452083588,	-14.5599498749,	3.2302737236,	-3.57417106628,	-0.119604825974,	0.000300500541925,	0.00037013849942,	-0.00386134255677
0.620007038116,	3,	-1.60471534729,	-0.730601131916,	1.06453478336,	32.5528068542,	-24.6600475311,	-14.5643844604,	3.22438979149,	-3.59568047523,	-0.11805151403,	0.000300463289022,	0.000370093912352,	0.00145960692316
0.633650064468,	3,	-1.60468053818,	-0.730520069599,	1.06484460831,	32.4272460938,	-24.8087692261,	-14.5669326782,	3.23419618607,	-3.6171901226,	-0.11805151403,	0.000300426036119,	0.000370049325284,	0.00465172156692
0.645136117935,	3,	-1.60463011265,	-0.730560839176,	1.06533670425,	32.3267974854,	-24.9277477264,	-14.5689716339,	3.22438979149,	-3.59926557541,	-0.11805151403,	0.000300388783216,	0.00249819853343,	-0.00386161357164
0.655698060989,	3,	-1.60460329056,	-0.730594813824,	1.06581032276,	32.3937644958,	-24.8862133026,	-14.5715761185,	3.22438979149,	-3.59209561348,	-0.11805151403,	0.000300351530313,	0.000369703746401,	-0.00173295475543
0.669919013977,	3,	-1.60460090637,	-0.730508744717,	1.06619560719,	32.4473381042,	-24.8529853821,	-14.5736598969,	3.21850585938,	-3.59209561348,	-0.116498202085,	-0.000763777643442,	-0.00175853457768,	0.00678002927452
0.679933071136,	3,	-1.60458421707,	-0.73056024313,	1.06620419025,	32.6375007629,	-24.6906890869,	-14.4389209747,	3.21262192726,	-3.57775592804,	-0.121158130467,	0.000300407409668,	0.00143396796193,	-0.00279765948653
0.694200992584,	3,	-1.60456669331,	-0.730684936047,	1.06598103046,	32.7896308899,	-24.5608520508,	-14.3311300278,	3.21066069603,	-3.56700110435,	-0.11805151403,	-0.000763721764088,	0.00143379520159,	-0.00705370865762
0.705271959305,	3,	-1.60453736782,	-0.730572462082,	1.06564855576,	32.9112319946,	-24.5925636292,	-14.3813285828,	3.20869922638,	-3.58134078979,	-0.113391585648,	-0.00076362863183,	-0.000694571295753,	0.00890859309584
0.71727514267,	3,	-1.60447859764,	-0.730507671833,	1.06528365612,	33.0085144043,	-24.6179332733,	-14.4214878082,	3.21654462814,	-3.59209561348,	-0.110284969211,	0.00030055642128,	-0.000694487593137,	0.00465113203973
0.728064060211,	3,	-1.60440421104,	-0.730640232563,	1.06504631042,	32.9391136169,	-24.6393642426,	-14.3162107468,	3.20869922638,	-3.56700110435,	-0.105625040829,	0.000300519168377,	-0.000694403948728,	-0.00811859127134
0.740646123886,	3,	-1.6043587923,	-0.730585813522,	1.0646944046,	32.8835945129,	-24.6565093994,	-14.2319889069,	3.20673799515,	-3.58134078979,	-0.111838273704,	0.000300481915474,	-0.000694320304319,	0.00358745269477
0.751831054688,	3,	-1.6043292284,	-0.730550289154,	1.06438875198,	32.6921043396,	-24.5337772369,	-14.1655330658,	3.1988928318,	-3.57058620453,	-0.111838273704,	-0.000763647258282,	-0.000694236659911,	0.00252292398363
0.766235113144,	3,	-1.60426175594,	-0.730648577213,	1.06408238411,	32.5389099121,	-24.435590744,	-14.11236763,	3.20085406303,	-3.57058620453,	-0.110284969211,	-0.000763554126024,	0.00249813776463,	-0.00811834912747
0.775856018066,	3,	-1.60419523716,	-0.730684995651,	1.06391608715,	32.1222076416,	-24.0841464996,	-14.0716791153,	3.20281529427,	-3.56700110435,	-0.108731657267,	0.000300630927086,	0.000369642919395,	-0.00173278991133
0.787815093994,	3,	-1.60419166088,	-0.730512499809,	1.06369829178,	31.7888450623,	-23.8029899597,	-14.0391283035,	3.20085406303,	-3.58492588997,	-0.114944897592,	-0.00076349824667,	-0.00175859546289,	0.0110365813598
0.800254106522,	3,	-1.60410964489,	-0.730441689491,	1.06355965137,	31.8163547516,	-23.8489570618,	-14.2860012054,	3.20085406303,	-3.59568047523,	-0.108731657267,	0.00030068680644,	0.00143390707672,	0.000394282862544
0.811726093292,	3,	-1.60401034355,	-0.730605363846,	1.06385993958,	31.8383636475,	-23.8857307434,	-14.483499527,	3.1988928318,	-3.5454916954,	-0.105625040829,	0.00136474892497,	0.00143373431638,	-0.0081185400486
0.823802947998,	3,	-1.60395157337,	-0.730508506298,	1.06353843212,	32.1501693726,	-24.0544700623,	-14.2284660339,	3.19104743004,	-3.58851075172,	-0.110284969211,	0.000300485640764,	0.000369464745745,	0.00145930983126
0.837171077728,	3,	-1.60388195515,	-0.730398952961,	1.06294500828,	32.3996124268,	-24.1894626617,	-14.0244398117,	3.1988928318,	-3.60285043716,	-0.108731657267,	0.000300448387861,	0.000369420216884,	0.0014591338113
0.848256111145,	3,	-1.60382604599,	-0.730510473251,	1.06287038326,	32.3048171997,	-24.2957191467,	-14.135925293,	3.20869922638,	-3.57058620453,	-0.108731657267,	0.000300411134958,	0.000369375688024,	-0.00705381575972
0.861504077911,	3,	-1.60377693176,	-0.730497002602,	1.06292045116,	32.2289810181,	-24.3807239532,	-14.225112915,	3.19497013092,	-3.5634162426,	-0.110284969211,	0.000300373882055,	0.000369331159163,	0.00145980808884
0.872111082077,	3,	-1.60374546051,	-0.730341553688,	1.06300055981,	32.0209350586,	-24.5874500275,	-14.020731926,	3.19497013092,	-3.59209561348,	-0.110284969211,	-0.0007637552917,	-0.000694810238201,	0.00678011681885
0.885812997818,	3,	-1.60368931293,	-0.730328321457,	1.06332325935,	31.8544979095,	-24.7528305054,	-13.8572273254,	3.18516349792,	-3.56700110435,	-0.108731657267,	0.00030042976141,	0.000369370332919,	-0.00173347536474
0.896573066711,	3,	-1.60360062122,	-0.730349838734,	1.0632339716,	32.1633796692,	-24.4729824066,	-14.0041017532,	3.1988928318,	-3.58851075172,	-0.100965112448,	-0.000763699412346,	0.000369325804058,	-0.00598965398967
0.907629013062,	3,	-1.60351574421,	-0.730343997478,	1.06292796135,	32.410484314,	-24.2491035461,	-14.1216011047,	3.19104743004,	-3.56700110435,	-0.100965112448,	-0.000763606280088,	0.000369281333406,	-0.000668448396027
0.920079946518,	3,	-1.60338842869,	-0.730242013931,	1.06288528442,	32.3132629395,	-24.6165962219,	-14.2117586136,	3.19693136215,	-3.59926557541,	-0.0963051840663,	0.000300578773022,	0.000369236862753,	0.00145982578397
0.934205055237,	3,	-1.60328733921,	-0.730294167995,	1.06339526176,	32.2354850769,	-24.9105911255,	-14.2838850021,	3.19104743004,	-3.55983138084,	-0.0994118005037,	0.00136464089155,	-0.000694904476404,	-0.00386083405465
0.9438829422,	3,	-1.60320138931,	-0.730249464512,	1.06342017651,	32.3207893372,	-24.7379112244,	-14.0696964264,	3.17927956581,	-3.5634162426,	-0.104071728885,	0.00136447697878,	0.000369276152924,	0.000396018847823
0.955765008926,	3,	-1.60311996937,	-0.73019272089,	1.06322729588,	32.3890342712,	-24.5997657776,	-13.8983459473,	3.18712496758,	-3.5634162426,	-0.102518416941,	0.000300213694572,	0.000369231682271,	0.00358826201409
0.968153953552,	3,	-1.60302913189,	-0.730195462704,	1.06342148781,	32.4435081482,	-24.7574043274,	-14.4462652206,	3.17927956581,	-3.55624651909,	-0.104071728885,	0.000300176441669,	0.00249738106504,	-0.00173265486956
0.979929924011,	3,	-1.60294651985,	-0.730274796486,	1.06406259537,	32.4870872498,	-24.8835144043,	-14.8846006393,	3.17535710335,	-3.54190659523,	-0.0963051840663,	-0.000763952732086,	-0.000695210590493,	-0.00598883349448
0.991925954819,	3,	-1.60285460949,	-0.730156540871,	1.06434369087,	32.6692237854,	-24.849691391,	-14.9614839554,	3.1733956337,	-3.57417106628,	-0.0978584885597,	0.000300232321024,	-0.000695126829669,	0.00252466276288
1.00416302681,	3,	-1.60275793076,	-0.729984998703,	1.06443119049,	32.8149337769,	-24.8226318359,	-15.0229902267,	3.17927956581,	-3.59209561348,	-0.0994118005037,	0.000300195068121,	0.000369053799659,	0.00465255230665
1.01612305641,	3,	-1.60266649723,	-0.729902088642,	1.06457936764,	32.6372261047,	-24.6646709442,	-15.073091507,	3.17535710335,	-3.58851075172,	-0.0994118005037,	0.000300157815218,	0.000369009329006,	-0.00279668625444
1.03075194359,	3,	-1.60262930393,	-0.729948282242,	1.06508147717,	32.495059967,	-24.5383014679,	-15.1131725311,	3.19104743004,	-3.55983138084,	-0.104071728885,	0.000300120562315,	-0.00175922887865,	-0.00279634911567
1.04033708572,	3,	-1.60256648064,	-0.72994863987,	1.06506872177,	32.5285758972,	-24.3034973145,	-14.7340736389,	3.20673799515,	-3.58492588997,	-0.104071728885,	0.000300083309412,	0.000369176850654,	-0.000667818821967
1.05508995056,	3,	-1.60254120827,	-0.730011701584,	1.0647816658,	32.5553894043,	-24.1156539917,	-14.4307947159,	3.21262192726,	-3.57775592804,	-0.110284969211,	0.000300046056509,	0.000369132380001,	-0.00279593188316
1.06474113464,	3,	-1.60252571106,	-0.730074226856,	1.06445598602,	32.5767402649,	-24.1009578705,	-14.3246030807,	3.21458315849,	-3.57058620453,	-0.111838273704,	0.000300008803606,	0.000369087909348,	-0.000667401589453
1.07784295082,	3,	-1.60254788399,	-0.729993104935,	1.06402850151,	32.5938224792,	-24.0892009735,	-14.2396497726,	3.21262192726,	-3.57417106628,	-0.114944897592,	-0.00076412037015,	-0.000695053429808,	0.00997364800423
1.08825802803,	3,	-1.60256934166,	-0.729947686195,	1.06335687637,	32.901638031,	-24.3526935577,	-14.1698446274,	3.21458315849,	-3.59568047523,	-0.119604825974,	0.000300064682961,	0.000369127199519,	0.00252376776189
1.0997300148,	3,	-1.60257601738,	-0.730070471764,	1.06274521351,	33.1478881836,	-24.5634860992,	-14.1140003204,	3.21262192726,	-3.57417106628,	-0.113391585648,	-0.000764064490795,	0.000369082728866,	-0.00705340690911
1.11301994324,	3,	-1.60259521008,	-0.730102956295,	1.06224417686,	32.9035644531,	-24.4583568573,	-14.2085208893,	3.21654462814,	-3.59209561348,	-0.116498202085,	-0.000763971358538,	0.000369038258214,	-0.00279617030174
1.12377309799,	3,	-1.60262537003,	-0.730130314827,	1.06204783916,	32.7081031799,	-24.3742523193,	-14.2841367722,	3.20673799515,	-3.55983138084,	-0.11805151403,	0.000300213694572,	-0.000695103080943,	0.00252465065569
1.13874697685,	3,	-1.60262346268,	-0.730178534985,	1.06163620949,	32.5516853333,	-24.3089733124,	-14.0698719025,	3.21066069603,	-3.58851075172,	-0.114944897592,	0.000300176441669,	0.000369077548385,	-0.0049243317917
1.14777302742,	3,	-1.60261619091,	-0.730196237564,	1.06130611897,	32.4265518188,	-24.2567501068,	-13.8984603882,	3.21262192726,	-3.57417106628,	-0.111838273704,	0.000300139188766,	-0.000695063790772,	0.00146084278822
1.16173100471,	3,	-1.60261845589,	-0.730061948299,	1.06053495407,	32.6208686829,	-24.2137012482,	-13.8987617493,	3.20869922638,	-3.60643529892,	-0.114944897592,	-0.000763989984989,	0.000369116838556,	0.00571705400944
1.17185997963,	3,	-1.60260045528,	-0.730086326599,	1.05975854397,	32.7763252258,	-24.1792621613,	-13.8990030289,	3.20085406303,	-3.57775592804,	-0.111838273704,	0.000300195068121,	0.000369072367903,	-0.00279640965164
1.18649101257,	3,	-1.60256409645,	-0.730148255825,	1.05931711197,	32.6061630249,	-24.2885608673,	-13.8981971741,	3.21066069603,	-3.57058620453,	-0.110284969211,	0.000300157815218,	0.00143312476575,	-0.0017319759354
1.19589495659,	3,	-1.60258078575,	-0.73004347086,	1.05885517597,	32.4700317383,	-24.376001358,	-13.8975524902,	3.20673799515,	-3.60285043716,	-0.114944897592,	-0.000763971358538,	-0.000695241673384,	0.00358871743083
1.20818114281,	3,	-1.60255217552,	-0.730014741421,	1.05859541893,	32.361125946,	-24.4459533691,	-13.8970365524,	3.22046709061,	-3.61002039909,	-0.108731657267,	-0.00076387822628,	0.000368938955944,	-0.000668102875352
1.22045302391,	3,	-1.60254788399,	-0.730037033558,	1.05856537819,	32.2740020752,	-24.501914978,	-13.8966236115,	3.20477676392,	-3.57417106628,	-0.111838273704,	-0.000763785094023,	0.000368894485291,	-0.00066802278161
1.23259305954,	3,	-1.60251379013,	-0.729994893074,	1.0587887764,	32.3514556885,	-24.6801261902,	-14.307507515,	3.18908619881,	-3.57058620453,	-0.108731657267,	0.000300399959087,	0.000368850014638,	0.00146025139838
1.24386000633,	3,	-1.60245203972,	-0.729876816273,	1.05916059017,	32.4134178162,	-24.8226947784,	-14.63621521,	3.15966653824,	-3.55624651909,	-0.100965112448,	-0.000763729214668,	0.000368805602193,	0.00358826946467
1.25666713715,	3,	-1.60244619846,	-0.729680836201,	1.05919599533,	32.6104660034,	-24.6624488831,	-15.0384817123,	3.13416957855,	-3.57417106628,	-0.113391585648,	0.000300455838442,	0.000368761189748,	-0.00066855084151
1.26962804794,	3,	-1.60250759125,	-0.729702830315,	1.05963659286,	32.7681045532,	-24.5342521667,	-15.3602952957,	3.18908619881,	-3.5634162426,	-0.122711442411,	-0.000763673335314,	0.000368716777302,	-0.00173256732523
1.28037309647,	3,	-1.60264277458,	-0.729847073555,	1.06022870541,	32.7467880249,	-24.5724201202,	-15.0672559738,	3.25184798241,	-3.58851075172,	-0.133584603667,	-0.000763580203056,	-0.00175952143036,	-0.00173235870898
1.29280900955,	3,	-1.60260295868,	-0.729936599731,	1.0606456995,	32.7297325134,	-24.6029529572,	-14.832824707,	3.2302737236,	-3.57058620453,	-0.110284969211,	0.000300604850054,	0.00143298122566,	0.001460140571
1.30442690849,	3,	-1.6025942564,	-0.729898273945,	1.0608484745,	32.7161407471,	-24.6253757477,	-14.9200372696,	3.21850585938,	-3.60285043716,	-0.116498202085,	0.000300567597151,	0.00143280858174,	0.00145996455103
1.31587791443,	3,	-1.60261821747,	-0.72997289896,	1.06131768227,	32.7052650452,	-24.6433143616,	-14.9898071289,	3.22438979149,	-3.57775592804,	-0.119604825974,	0.000300530344248,	0.000368539069314,	-0.000668405555189
1.32897400856,	3,	-1.60259139538,	-0.729980349541,	1.06145477295,	32.6966400146,	-24.5230865479,	-14.7718133926,	3.22635102272,	-3.59926557541,	-0.113391585648,	0.00136459246278,	0.000368494656868,	0.000395772047341
1.34207010269,	3,	-1.60261368752,	-0.730021774769,	1.06148445606,	32.6897392273,	-24.4269046783,	-14.5974178314,	3.22831225395,	-3.58851075172,	-0.119604825974,	0.000300329178572,	0.000368450244423,	0.00039572454989
1.35234594345,	3,	-1.60266530514,	-0.730004966259,	1.06166863441,	32.2429466248,	-24.0741901398,	-14.8718557358,	3.21262192726,	-3.59209561348,	-0.122711442411,	-0.000763799995184,	0.000368405831978,	0.000395677052438
1.36547613144,	3,	-1.60267603397,	-0.730032980442,	1.06207752228,	31.8855133057,	-23.7920188904,	-15.0914058685,	3.21458315849,	-3.59209561348,	-0.119604825974,	0.000300385057926,	0.00143245840445,	-0.00279666110873
1.37629699707,	3,	-1.60265552998,	-0.730084657669,	1.062520504,	31.8936386108,	-23.8421840668,	-14.8530664444,	3.21850585938,	-3.57417106628,	-0.111838273704,	0.000300347805023,	0.000368188892026,	0.000395966693759
1.39059114456,	3,	-1.60263180733,	-0.730067491531,	1.06276524067,	31.900138855,	-23.8823165894,	-14.6623945236,	3.20477676392,	-3.57417106628,	-0.113391585648,	0.00136440992355,	0.000368144537788,	0.00252411235124
1.40026402473,	3,	-1.6025737524,	-0.730104148388,	1.06271183491,	32.1997413635,	-23.9141540527,	-14.5099086761,	3.20673799515,	-3.57058620453,	-0.108731657267,	0.00136424601078,	0.00143219705205,	-0.000668482854962
1.41184592247,	3,	-1.60254585743,	-0.730146229267,	1.06235361099,	32.4394226074,	-23.9396247864,	-14.3879203796,	3.20673799515,	-3.57775592804,	-0.111838273704,	0.000299982726574,	0.00143202452455,	-0.00279659591615
1.42453598976,	3,	-1.60254061222,	-0.730177938938,	1.0621445179,	32.4838676453,	-24.0957145691,	-14.4267349243,	3.20477676392,	-3.57417106628,	-0.111838273704,	0.000299945473671,	-0.000696341739967,	-0.00173216219991
1.43743395805,	3,	-1.60253202915,	-0.730167686939,	1.06192970276,	32.5194206238,	-24.2205867767,	-14.4577865601,	3.21066069603,	-3.59568047523,	-0.111838273704,	0.000299908220768,	-0.000696257862728,	-0.00173195358366
1.44839191437,	3,	-1.60252702236,	-0.730176448822,	1.06173992157,	32.6947898865,	-24.5945186615,	-14.3433799744,	3.21262192726,	-3.59568047523,	-0.116498202085,	0.000299870967865,	0.00143201975152,	-0.00279584154487
1.45990109444,	3,	-1.60252904892,	-0.730096101761,	1.06160128117,	32.8350830078,	-24.8936634064,	-14.2518548965,	3.20281529427,	-3.58492588997,	-0.11805151403,	0.0013639330864,	0.000367750413716,	0.00465317349881
1.47257614136,	3,	-1.60250115395,	-0.73000317812,	1.06151044369,	32.6533203125,	-24.7224979401,	-14.3188037872,	3.20673799515,	-3.59926557541,	-0.108731657267,	0.000299669802189,	-0.000696390750818,	0.00358851626515
1.48423194885,	3,	-1.60250532627,	-0.730006635189,	1.06151199341,	32.5079078674,	-24.585565567,	-14.3723630905,	3.21262192726,	-3.59568047523,	-0.116498202085,	0.000299632549286,	0.000367790053133,	-0.00173240061849
1.49634313583,	3,	-1.60251164436,	-0.729974746704,	1.06163370609,	32.3916053772,	-24.4750175476,	-14.5525894165,	3.21066069603,	-3.59568047523,	-0.116498202085,	0.000299595296383,	0.000367745757103,	0.000396002084017
