0.107105970383,1.50930559635,1.47860586643,-0.200198069215,5.48057413101,4.28745508194,-0.696240544319,-6.84460067749,0.631604969501,0.0388868488371,0.0191637277603,-0.011545999907,-0.000800125300884,23.1,101652.992188,-27.15729974
0.162589073181,1.50766134262,1.47860646248,-0.202017441392,9.43612670898,7.71741914749,-1.25323295593,-6.8257060051,0.633844733238,0.0418138168752,0.0135090444237,-0.0133449453861,-0.00181942619383,23.11,101653.253906,-27.3593784443
0.217879056931,1.50583338737,1.4786375761,-0.203908875585,12.6005687714,10.4613904953,-1.69882690907,-6.81625890732,0.634292662144,0.0413956791162,0.00383629556745,-0.014061961323,-0.00489132804796,23.12,101654.054688,-27.4946359986
0.273328065872,1.50354254246,1.47873222828,-0.206348106265,15.5610294342,12.4984722137,-2.21753549576,-6.81625890732,0.632052958012,0.0434863716364,-0.00975769944489,-0.0158002823591,-0.00996636971831,23.14,101660.28125,-27.4028426939
0.335141897202,1.50106203556,1.47884118557,-0.208920300007,18.0723667145,14.6024208069,-2.63250231743,-6.8068113327,0.632948815823,0.0397231280804,-0.0199083853513,-0.0174967143685,-0.0118033792824,23.16,101658.613281,-27.3561348363
0.389380931854,1.49836695194,1.47901785374,-0.211674422026,20.0814361572,16.2855796814,-2.96447587013,-6.81625890732,0.632500886917,0.0418138168752,-0.0246215723455,-0.0181136876345,-0.0177504457533,23.16,101655.875,-27.3499719784
0.443633079529,1.49570834637,1.47925627232,-0.214388653636,21.6886920929,17.632106781,-3.23005461693,-6.83515357971,0.631604969501,0.0367961600423,-0.0281826052815,-0.0187157951295,-0.0225156303495,23.15,101649.605469,-27.4634977243
0.497806072235,1.49297392368,1.47952532768,-0.217175975442,22.9744968414,18.7093276978,-3.44251775742,-6.8729429245,0.632948815823,0.0413956791162,-0.028542086482,-0.018264811486,-0.0250888280571,23.16,101658.613281,-27.4852296547
0.559638023376,1.4906719923,1.47977805138,-0.219575926661,24.0031414032,19.571105957,-3.61248826981,-6.86349534988,0.634292662144,0.0359598845243,-0.0268157459795,-0.0167861133814,-0.0244842767715,23.16,101652.570312,-27.2361206316
0.613785982132,1.48875367641,1.47998225689,-0.221669405699,24.8260574341,20.2605285645,-3.74846458435,-6.88239002228,0.635636508465,0.0342873297632,-0.020976677537,-0.0153430486098,-0.0207785516977,23.17,101654.203125,-27.419060651
