0.117834091187,1.29052448273,0.0702349320054,0.987676560879,3.01218771935,11.4375,9.54140663147,-0.07177734375,0.98046875,0.2822265625,0.0409726649523,0.00744957569987,-0.00478901294991,21.78,101450.90625,-10.486105802,
0.183696985245,1.2910708189,0.0702856853604,0.987502992153,5.56537532806,20.4445323944,17.0362510681,-0.07373046875,0.98193359375,0.278564453125,0.0394660793245,0.00415432453156,-0.0,21.81,101453.328125,-10.6336031272,
0.249212026596,1.29151320457,0.070380397141,0.987362504005,7.46448802948,27.6501579285,22.8938446045,-0.07373046875,0.981201171875,0.27978515625,0.0333221890032,0.0123628694564,-0.00155787169933,21.82,101450.617188,-10.9857689143,
0.321146011353,1.29193365574,0.0704823061824,0.986947715282,9.41409111023,33.5576248169,27.7182006836,-0.072509765625,0.97998046875,0.28173828125,0.0356349870563,0.0167385842651,-0.00307820434682,21.82,101452.789062,-10.5371128224,
0.385759115219,1.29230833054,0.0705899149179,0.986128509045,10.9737730026,38.2835998535,31.5776863098,-0.07421875,0.97998046875,0.2822265625,0.0342570208013,0.00179510877933,-0.00508119305596,21.84,101453.660156,-10.6638170793,
0.450160980225,1.29276764393,0.070641964674,0.985338747501,12.2215185165,42.0643806458,34.6652755737,-0.072021484375,0.981689453125,0.27880859375,0.0360280014575,-0.000325309112668,-0.00495875440538,21.85,101445.335938,-10.4292505487,
0.522022008896,1.29321205616,0.0706929042935,0.98459726572,13.2197151184,45.0890045166,37.135345459,-0.0712890625,0.982177734375,0.28076171875,0.0377563126385,0.0100683411583,-0.00328139471821,21.86,101453.910156,-10.4831818251,
0.586514949799,1.29367339611,0.0708105266094,0.983862042427,14.0182723999,47.5087051392,39.1114006042,-0.073974609375,0.9814453125,0.2783203125,0.0358079411089,0.0165765080601,-0.00268303463235,21.85,101453.152344,-10.3746692138,
0.650880098343,1.29409575462,0.0708563625813,0.98302423954,14.6571178436,49.4444656372,40.6922454834,-0.07177734375,0.981201171875,0.280517578125,0.0375415533781,0.0083877146244,-0.00261838315055,21.85,101450.332031,-10.4922786394,
0.722534179688,1.29457235336,0.0709081366658,0.98215919733,15.1681947708,50.9930725098,41.9569206238,-0.072998046875,0.98095703125,0.275634765625,0.0355983562768,0.00143482442945,-0.00307458010502,21.86,101456.730469,-10.6095618554,
0.786807060242,1.29481625557,0.0710026398301,0.981188058853,15.5770559311,52.2319564819,42.968662262,-0.073974609375,0.98095703125,0.28125,0.025393333286,0.00555457500741,-0.00403907522559,21.85,101455.96875,-10.3746692138,
0.850784063339,1.29509150982,0.0711208358407,0.980324268341,15.9041452408,53.2230644226,43.7780570984,-0.07373046875,0.983154296875,0.279052734375,0.0237428620458,0.00905576441437,-0.00601891009137,21.86,101448.269531,-10.4292505487,
